sbu_id,department,course_num,section,semester,year,grade
453935758,ESE,545,1.0,Spring,2021,B-
453935758,ESE,506,1.0,Spring,2021,C
317940370,ESE,599,5.0,Spring,2021,A-
317940370,ESE,545,1.0,Spring,2021,A
317940370,ESE,597,34.0,Spring,2021,A
147430829,ESE,597,34.0,Spring,2021,B+
147430829,ESE,506,1.0,Spring,2021,B
186012470,ESE,530,1.0,Spring,2021,B
186012470,ESE,543,1.0,Spring,2021,B-
186012470,ESE,586,1.0,Spring,2021,C
186012470,ESE,513,1.0,Spring,2021,B
782571507,ESE,597,34.0,Spring,2021,B-
782571507,ESE,531,1.0,Spring,2021,B
453935758,ESE,530,1.0,Spring,2021,C
317940370,ESE,599,5.0,Spring,2021,A-
317940370,ESE,545,1.0,Spring,2021,C+
317940370,ESE,506,1.0,Spring,2021,B+
317940370,ESE,558,1.0,Spring,2021,B-
317940370,ESE,597,34.0,Spring,2021,B-
317940370,ESE,532,1.0,Spring,2021,A-
317940370,ESE,586,1.0,Spring,2021,C
317940370,ESE,532,1.0,Spring,2021,B
147430829,ESE,506,1.0,Spring,2021,B
147430829,ESE,543,1.0,Spring,2021,B-
147430829,ESE,597,34.0,Spring,2021,A-
147430829,ESE,530,1.0,Spring,2021,B-
147430829,ESE,588,1.0,Spring,2021,A
147430829,ESE,586,1.0,Spring,2021,C+
453935758,ESE,530,1.0,Spring,2021,A
453935758,ESE,530,1.0,Spring,2021,B+
317940370,ESE,599,5.0,Spring,2021,B-
317940370,ESE,545,1.0,Spring,2021,B+
317940370,ESE,533,1.0,Spring,2021,C
317940370,ESE,597,34.0,Spring,2021,C
317940370,ESE,544,1.0,Spring,2021,B-
317940370,ESE,586,1.0,Spring,2021,B+
147430829,ESE,506,1.0,Spring,2021,A
147430829,ESE,530,1.0,Spring,2021,B+
147430829,ESE,597,34.0,Spring,2021,C
186012470,ESE,530,1.0,Spring,2021,B-
782571507,ESE,530,1.0,Spring,2021,A-
317940370,ESE,599,5.0,Spring,2021,A
317940370,ESE,530,1.0,Spring,2021,B-
317940370,ESE,597,34.0,Spring,2021,B+
317940370,ESE,586,1.0,Spring,2021,B+
317940370,ESE,538,1.0,Spring,2021,B-
147430829,ESE,545,1.0,Spring,2021,C
147430829,ESE,558,1.0,Spring,2021,B-
147430829,ESE,533,1.0,Spring,2021,B
147430829,ESE,597,34.0,Spring,2021,B-
147430829,ESE,501,1.0,Spring,2021,A
147430829,ESE,697,16.0,Spring,2021,C+
317940370,ESE,599,5.0,Spring,2021,B+
317940370,ESE,597,34.0,Spring,2021,B-
147430829,ESE,545,1.0,Spring,2021,B
147430829,ESE,543,1.0,Spring,2021,B
147430829,ESE,597,34.0,Spring,2021,C
147430829,ESE,538,1.0,Spring,2021,A
147430829,ESE,538,1.0,Spring,2021,C
147430829,ESE,699,5.0,Spring,2021,B-
